Frequency&Target&Slot1&Slot2&Slot3&Slot4&Slot5&Slot6&Slot7&Slot8&Slot9&Slot10&Slot11&Slot12
116&miss&> chi_punct&> pa_parataxis&&&&&&&&&&
89&miss&> chi_mark&> chi_obj&> pa_xcomp&&&&&&&&&
57&miss&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&> chi_punct&&&&&&&
51&miss&> chi_aux&> chi_nsubj&> pa_acl:relcl&&&&&&&&&
43&miss&> chi_aux&> chi_nsubj&> chi_obj&> chi_punct&&&&&&&&
37&miss&> chi_advmod&> chi_nsubj&> chi_obj&> chi_punct&&&&&&&&
36&miss&> chi_aux&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&&&
36&miss&> chi_nsubj&> chi_obj&> chi_punct&&&&&&&&&
35&miss&> chi_cc&> chi_obj&> pa_conj&&&&&&&&&
34&miss&> chi_mark&> chi_obj&> pa_advcl&&&&&&&&&
33&miss&> chi_cc&> chi_nsubj&> chi_obj&> chi_punct&> pa_conj&&&&&&&
29&miss&> chi_aux&> chi_mark&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&&
26&miss&> chi_aux&> chi_mark&> chi_nsubj&> pa_ccomp&&&&&&&&
26&miss&> chi_conj&> chi_nsubj&> chi_obj&> chi_punct&&&&&&&&
26&miss&> chi_aux&> chi_nsubj&> chi_obj&> pa_acl:relcl&&&&&&&&
26&miss&> chi_nsubj&> chi_obj&> pa_acl:relcl&&&&&&&&&
24&miss&> chi_mark&> chi_nsubj&> chi_obj&> chi_punct&> pa_advcl&&&&&&&
24&miss&> chi_mark&> chi_obj&> pa_acl&&&&&&&&&
23&miss&> chi_advcl&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&> chi_punct&&&&&&
23&miss&> chi_mark&> chi_nsubj&> chi_obj&> pa_advcl&&&&&&&&
22&miss&> chi_cc&> pa_conj&&&&&&&&&&
21&miss&> chi_advmod&> chi_conj&> chi_nsubj&> chi_obj&> chi_punct&&&&&&&
21&miss&> chi_advmod&> chi_cc&> chi_nsubj&> chi_obj&> chi_punct&> pa_conj&&&&&&
21&miss&> chi_obj&> pa_xcomp&&&&&&&&&&
21&miss&> chi_obj&> chi_punct&> pa_parataxis&&&&&&&&&
21&miss&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&> chi_obl&> chi_punct&&&&&&
21&miss&> pa_xcomp&&&&&&&&&&&
19&miss&> chi_mark&> pa_xcomp&&&&&&&&&&
19&miss&> pa_amod&&&&&&&&&&&
18&miss&> pa_acl&&&&&&&&&&&
