Frequency&Target&Slot_1&Slot_2&Slot_3&Slot_4&Slot_5&Slot_6&Slot_7&Slot_8&Slot_9&Slot_10&Slot_11
90&miss&> chi_mark&> chi_obj&> pa_xcomp&&&&&&&&
80&miss&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&&&&&&&
57&miss&> chi_aux&> chi_nsubj&> chi_obj&&&&&&&&
56&miss&> chi_nsubj&> chi_obj&&&&&&&&&
52&miss&> chi_aux&> chi_nsubj&> pa_acl:relcl&&&&&&&&
51&miss&> chi_cc&> chi_obj&> pa_conj&&&&&&&&
47&miss&> chi_advmod&> chi_nsubj&> chi_obj&&&&&&&&
47&miss&> chi_mark&> chi_nsubj&> chi_obj&> pa_advcl&&&&&&&
45&miss&> chi_aux&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&&
43&miss&> chi_cc&> chi_nsubj&> chi_obj&> pa_conj&&&&&&&
38&miss&> chi_mark&> chi_obj&> pa_advcl&&&&&&&&
33&miss&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&> chi_obl&&&&&&
31&miss&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&
30&miss&> chi_conj&> chi_nsubj&> chi_obj&&&&&&&&
30&miss&> chi_aux&> chi_mark&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&
29&miss&> chi_obj&&&&&&&&&&
28&miss&> chi_cc&> pa_conj&&&&&&&&&
28&miss&> chi_nsubj&> chi_obj&> pa_acl:relcl&&&&&&&&
28&miss&> chi_advcl&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&&&&&&
28&miss&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&&&
28&miss&> chi_aux&> chi_nsubj&> chi_obj&> pa_acl:relcl&&&&&&&
27&miss&> chi_aux&> chi_mark&> chi_nsubj&> chi_obj&> pa_advcl&&&&&&
27&miss&> chi_aux&> chi_cc&> chi_nsubj&> chi_obj&> pa_conj&&&&&&
26&miss&> chi_aux&> chi_mark&> chi_nsubj&> pa_ccomp&&&&&&&
25&miss&> chi_mark&> chi_obj&> pa_acl&&&&&&&&
25&miss&> chi_advmod&> chi_cc&> chi_nsubj&> chi_obj&> pa_conj&&&&&&
23&miss&> chi_advmod&> chi_cc&> chi_obj&> pa_conj&&&&&&&
23&miss&> chi_advmod&> chi_conj&> chi_nsubj&> chi_obj&&&&&&&
23&miss&> chi_obj&> pa_xcomp&&&&&&&&&
22&miss&> pa_xcomp&&&&&&&&&&
22&miss&> chi_nsubj&> chi_obj&> chi_obl&&&&&&&&
20&miss&> chi_aux&> chi_conj&> chi_nsubj&> chi_obj&&&&&&&
20&miss&> chi_advmod&> chi_aux&> chi_mark&> chi_nsubj&> chi_obj&> pa_advcl&&&&&
20&miss&> chi_advcl&> chi_aux&> chi_nsubj&> chi_obj&&&&&&&
20&miss&> pa_acl&&&&&&&&&&
19&miss&> chi_obl&> pa_acl&&&&&&&&&
19&miss&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&> chi_parataxis&&&&&&
19&miss&> pa_amod&&&&&&&&&&
19&miss&> chi_mark&> pa_xcomp&&&&&&&&&
18&miss&> chi_aux&> chi_nsubj&> chi_obj&> chi_obl&&&&&&&
16&miss&> chi_nsubj&> chi_obj&> chi_parataxis&&&&&&&&
16&miss&> chi_advmod&> chi_aux&> chi_cc&> chi_nsubj&> chi_obj&> pa_conj&&&&&
16&miss&> chi_mark&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&&
16&miss&> chi_obj&> pa_advcl&&&&&&&&&
15&miss&> pa_conj&&&&&&&&&&
15&miss&> chi_advmod&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&&&
15&miss&> chi_nsubj&> pa_acl:relcl&&&&&&&&&
15&miss&> chi_advcl&> chi_nsubj&> chi_obj&&&&&&&&
14&miss&> chi_advmod&> chi_obj&> pa_advcl&&&&&&&&
14&miss&> chi_obj&> pa_conj&&&&&&&&&
14&miss&> chi_aux&> chi_nsubj&> chi_obl&> pa_acl:relcl&&&&&&&
14&miss&> chi_aux&> chi_nsubj&> chi_obj&> chi_parataxis&&&&&&&
14&miss&> chi_aux&> chi_mark&> chi_nsubj&> chi_obj&> chi_obl&> pa_ccomp&&&&&
14&miss&> chi_conj&> chi_nsubj&> chi_obj&> chi_obl&&&&&&&
14&miss&> chi_cc&> chi_nsubj&> chi_obj&> chi_obl&> pa_conj&&&&&&
13&miss&> chi_advcl&> chi_cc&> chi_nsubj&> chi_obj&> pa_conj&&&&&&
13&miss&> chi_advmod&> chi_aux&> chi_mark&> chi_nsubj&> chi_obj&> pa_ccomp&&&&&
13&miss&> chi_advmod&> chi_mark&> chi_obj&> pa_xcomp&&&&&&&
13&miss&> chi_advmod&> chi_aux&> chi_nsubj&> chi_obj&> pa_acl:relcl&&&&&&
13&miss&> chi_cc&> chi_obj&> chi_obl&> pa_conj&&&&&&&
13&miss&> pa_ccomp&&&&&&&&&&
13&miss&> chi_aux&> chi_nsubj&&&&&&&&&
12&miss&> chi_mark&> chi_obj&> chi_obl&> pa_xcomp&&&&&&&
12&miss&> chi_aux&> chi_nsubj&> pa_ccomp&&&&&&&&
12&miss&> chi_advcl&> chi_aux&> chi_cc&> chi_nsubj&> chi_obj&> pa_conj&&&&&
12&miss&> chi_mark&> chi_nsubj&> pa_advcl&&&&&&&&
12&miss&> chi_advmod&> chi_nsubj&> chi_obj&> chi_obl&&&&&&&
11&miss&> chi_advmod&> chi_mark&> chi_nsubj&> chi_obj&> pa_advcl&&&&&&
11&miss&> chi_advmod&> chi_mark&> chi_obj&> pa_advcl&&&&&&&
